user_id,tweet
1331307099968712712,@Emietter Hermosaa
1331307087167676416,En serio este tipo de personas son “influencer” esto en influir a las personas y a la Sociedad?? Que ASCO DE PERSON… 
1331307075595620355,Ahora a la esposa de duque le dio covid y disque eso es una estrategia política para generar lastima. QUEEEE!!!???… 
1331307074228252672,Malparido jpta q se meta esos jabones por el culo animal de monte asqueroso clasista de puta mierda 
1331307061502758915,Juepucha y es que after hours es una obra de arte musical qué monda
1331307058449313795,- vamos lento ok?- ok- ya te compre regalo de navidad 🥰
1331307039168090114,Puesta para lo mío 🌺
1331307038761246729,La sesión fue todo un éxito... 
1331307032499122191,@AlejitaCardenas Y qué exceso de materialismo el tuyo.
1331307032285241351,Y en la casa mantiene todo el día con peluca 🥰😍  https://t.co/LT06VzoFj5
1331307030934642690,"@girasol0626 Todos se dan la gran vida, mientras el pueblo no abre los ojos y se dejan engañar de estos políticos corruptos. Nadie se salva."
1331307017990967301,@lauramm208 Sean así 🙌🏻🤣
1331306995442388996,"Pensaron en el destino, quizás en la suerte, pero la realidad es que el mundo es demasiado pequeño para jurar no vo… "
1331306972893880320,"Estoy perdido, soy un fantasma,  desahuciado... Capturando huéspedes... "
1331306959044292614,"@sergio_fajardo Incluido usted. Están más interesados en la contienda electoral, que en la gravísima situación en l… "
1331306926404227075,@_AlejandraChar @AlexerDavid @angiegeovanna_ Erda bueno pa ti también
1331306916551811073,Necesito ir a Cartagena antes de que acabe el año 😔
1331306911610900480,"Da lastima el ""senador FARC"""
1331306907617943553,@AntonellaCurad4 @fdbedout @IvanDuque Y esas cifras de donde salieron? Cual es la fuente?
1331306903088009219,La consigna del gobierno es mentirle al país. 
1331306896444305413,"@LATIENDAMILITAR @ELTIEMPO @Uinvestigativa Archivar no es declarar la inocencia, es renunciar a juzgar!!!"
1331306891532783618,"@aleydacabreraav Desafortunadamente no hay quien controle, se sienten con derecho a reclamarle a un jugador solo po… "
1331306886570840065,"La madre es todo..la teta ,la boca, la palabra..el deseo y los celos todo ahí,culpable SIEMPRE de lo bueno y de lo… "
1331306849761693702,"@CMILANOTICIA @JuanManSantos Señor Santos, ¿eso es ironía o amenaza? Es pa una tarea..."
1331306840903311360,Ya hay mucha gente mala leche tirando caca. Las ideas de la libertad poco a poco toman fuerza. Los memes falaces nu… 
1331306832179171329,@pxssionfruitt El viernes soy toda tuya mibida 😍
1331306794824720390,"@lcvelez @ClaudiaLopez @BBCWorld Eso es una gran mentira, es la peor"
1331306790047395843,Fuerte congestión vehícular al interior del túnel de la Av Colombia por accidente de tránsito entre un vehículo par… 
1331306771252703234,Nada más que decir #GRAMMYs  Y yo pensando que cuando ya das asco no puedes dar más :v 
1331306756388122624,Acaba de publicar una foto en Cataluña 
1331306745591894020,@danigarrrr Ajo rumi
1331306734938415113,"Acaba de publicar una foto en Cartagena, Colombia "
1331306733835345923,Tú no tienes que cambiar tu forma de ser para encajar en algún lugar. 💛
1331306728240128000,Oiga el guayabo es para los que tienen parásitos. 
1331306708308795394,@JOVEL113 ¿cómo le ha ido al @AsoDeporCali frente a equipos argentinos?
1331306677866532868,#ColombiaAlAire @pasto_deporte avanza con las campañas de sensibilización sobre el #COVID19 durante las jornadas de… 
1331306675089891329,Feliz día del ingeniero agrónomo 🤓🌴🌿💐
1331306658941841409,@Geralfpinto A mi también pienso hasta en q haré en el. Día de. Mañana jajajaja
1331306643703918593,Mi gente que les pareció #larealeza 👑  vamos a charlar les leo 🎵🤗🙇‍♂️ en Valledupar Cesar Capital Mundial Del Valle… 
1331306642307231748,@JulianColla18 @AndreaPedroza17 @AsoDeporCali @SaraOtalora 🤣Todo en orden.
1331306636464500736,@Cataescobarr Estoy completamente de acuerdo contigo cuando dices que ser feminista no es una batalla en contra de… 
1331306633679482884,@sicsuper muy amable. Pues al menos que se respeten las condicioness iniciales del viaje
1331306630567215106, más lindo de hacer tiktok cuando tú eres más celoso que el 😂😂
1331306617007190017,¿Porque están colgando adornos navideños si ni siquiera ha pasado Semana Santa aún?
1331306610841554946,Necesito un respiro.
1331306596450922496,Izquierda =Violencia; Violencia; Violencia. Criminales. Que más pueden ofrecer.!!! Malditos!! @FiscaliaCol… 
1331306588154589193,@Scorrea0719 Cuando nos vemos?
1331306581359726600,¿CÓMO es el METRO DE JAPÓN en HORA PICO? | HORA PUNTA en TOKIO | BAÑOS p...  vía @YouTube
1331306578843217922,Un almuerzo con Budweiser no tiene precio 🤤🍺
1331306573411528704,Óyeme si qué tipo de monstruo no nomina a the weeknd lol Grammys  r u deaf or what
1331306560337940483,@elbuitre71077 Gracias corazón 
1331306550657495046,"@lisgonzaalez Si tuvieras buen hardware, pues si..."
1331306549025918977,"Hoy me veo con @deceberse, estoy que me muero de la felicidad ❤❤❤"
1331306541371301888,"@AlejitaCardenas Compreselo, no sea tacaña con usted misma... Además que embuchado tan grande una relación a cambio de un verraco peluche."
1331306538645004290,Se aborrecen los tibios 
1331306520278085633,@lcvelez Y tu papa sabe que estas hablando de el? Y que opina de la descripcion ta exacta que hiciste de tu ADN periodostico?
1331306508609576961,A mi si me da es risa 😂
1331306503932944385,"De acuerdo, no puede ser más claro, no podemos esperar otros 200 años "
1331306492683841538,"Acaba de publicar una foto en Bogotá, Colombia "
1331306481120129028,Menos es más 
1331306479320772614,@LauraGisela_ JAJAJAJA idiota.
1331306464439361541,No te quedes sin probar estas delicias de Chocolate Chunks Cookies🍪🍪🍫🍫// Pide la tuya al 📱3016898086.🤤🍪 
1331306458009526273,A ver si me acuerdo cómo era que funcionaba After Effects.
1331306453924261888,Vaya atajada de Mendy
1331306448563924992,"Qué no se debe tomar nada como personal, pero qué difícil es!"
1331306429186252806,Archivan caso a Santiago Uribe por supuesta financiación a uno de los bloques paramilitares más sanguinarios: el 'S… 
1331306415483478018,@OctavioLopezSie En Salud!
1331306395921211398,"@freddys83 Total ,ni sé q pensar 🤔"
1331306391429124106,"Sin hablar de los otros géneros, y vaya que así soy para todo (todo). "
1331306354905149440,@RafaNietoLoaiza Está solo en está lucha
1331306353189654529,Estoy enamorada de este árbol... 🥰😍🙃Como disfruto esto. Dios... Tu sabes!!#navidad2020 #navidad… 
1331306349247012867,@alejarojas_g En general que boleta esa gente.
1331306347678330881,Cristián Alberto ya nació 🙌
1331306345375608833,"@JuanitaRayuela Por ser a usted, voy a analizarlo"
1331306341294616578,No sé si algunas vez seré suficiente
1331306323741380610,"Empezó como linchamiento digital y la cosa va en intento de agresiones físicas.Pero que tranquilos, es una políti… "
1331306321430405120,Quien con sitio cerca del cacique con sitio para darle leche
1331306315562553345,Yo juraba que lo del torneo de eliminados era un chiste. Que vergüenza este fútbol colombiano.
1331306304145682436,Ya lo veremos enviado mensajes al partido verde para buscar votos 
1331306280334618629,@NadadordelValle Hijueputas
1331306273359491073,"@jleongomez Todos lo estamos!!!😂😂😂..pero superando el sarcasmo realmente es vergonzoso, próximo capítulo archivo ca… "
1331306270993879046,#PelaezdeFranciscoenLaW Don @eldoctorpelaez muy buenas tardes ! Hola @MdeFrancisco12 qué tal ! @futbolyalgomasw
1331306261799989253,Madrina feliz feliz más que la lombriz 🥰🥰🥰
1331306255256858627,@d_aandrea5 Hola
1331306244737527814,"Sigo aburriendome de la política. Los que hoy se rasgan las vestiduras, ayer las tejían. "
1331306212437221376,@raya_alpiso Es por que soy de millonarios?
1331306207856963584,Lo mío no es broncearme pero lo importante es que se descansó😎.•••#Melgar #Sun #Smile #Pool #Swimmingpool… 
1331306200814800900,Tengo unas ganas bárbaras de fumar y culiar
1331306180271091712,"Listo para la GRABACIÓN.""Solo viven plenamente quienes no temen morir..."" Douglas MacArhur. en Colombia "
1331306179339939850,Cuanto daría yo por ser familiar de ese señor Pa’ ganarme esa pelea 🤬
1331306171324649475,Feliz martes mi gente 🔥 
1331306153150717957,@Andreovaldiri Lo mas lindo de Barranquilla mi amor 🥰
1331306152186048517,@MiguelPoloP Ahora resulta que se volvio abogado @MiguelPoloP Ni para analizar un fallo sirve.
1331306151959552000,"@BluRadioCo En qué parte del mundo las personas se desplazan en transporte diferente al bus, tren, metro, etc. Y qu… "
1331306119478849537,@Patan_DeAcero Muy mal entendida la libertad y el libre mercado. Justamente las relaciones de libre interdependenci… 
1331306117570457602,Completamente de acuerdo y es el Neoliberalismo li que une al tibio centro así de claro 
1331306117436219394,"Mi prima le dice a mi primito de seis años que si quiere ser mujer, tiene que ser una marica fina, que se pongan te… "
1331306103842492417,@Natgonzor @Aslan_Rojo Amarrados o sin amarrar son de los gatos los árboles de navidad.
1331306102370279424,@AquaBarranquil1 buenas...   Hoy abren ?
1331306096812826626,@ElBajaCe El concejal más joven de la historia.
1331306082065637380,El infierno para esa gente que se demora más de 30 segundos en el berraco cajero automático 😒😡
1331306069629554690,Estudio Familiar Cliente -📷 @JavittoEspinosa#nikon #nikond5500 #nikoncolombia #foto #fotografia… 
1331306069126156295,Solo es que sea la voluntad de Dios y que El haga su obra. 🙏🏽
1331306061182234625,@carlos_cuchigay @0612Pablo @WNMAlert @JuanManSantos @petrogustavo @IvanCepedaCast Pobre bobo... la realidad de fre… 
1331306046766379011,"@ioannrestrepo También están los que miden temperatura como contando gente, no miran el termómetro, solo están ahí por estar 😓"
1331306040101629957,"@rcnradio Titular tendencioso, no solo los uribistas quieren que FECODE deje de adoctrinar los niños, apuesto que l… "
1331306037014511616,"@matcamreyes @JoMalagon @infopresidencia @Minvivienda @SusanaCorreaBor Ese es el avión, donde vio las casas de lata… "
1331306003221123075,😘el maquillaje que inspira a la belleza  EE.UU 👏👏👏 
1331305997273604105,"Esto debería ser judicializado, alguien puede en envenenarse y todo por un malparido haciéndose el gracioso. "
1331305972980215811,@CateLopez1 Me llevas !
1331305960778981384,@TAMARA_SUJU . Una mujer con los pantalones bien puestos. Apoyando a sus compatriotas. Abajo el régimen que pronto… 
1331305937139871744,Acaba de publicar una foto en Sabaneta 
1331305924036866049,"@AndreaMoreno23 Aaaaaamoooooo, tengo las mismas peleas mentales JAJAJAJA"
1331305891484880896,@rumer_yinelis JAJA TOTAL
1331305881548558337,"🔴🟡🔵  Mañana afrontamos los octavos de final de la COPA COLOMBIA.  🌋 A partido único, lucharemos por clasificar en… "
1331305876972576769,Amanecimos mejor ✌️ 
1331305869557059588,Esas piernas largas..y largas y largas 
1331305863529832449,Nadie más feliz que yo con las nominaciones al Grammy de Harry Styles 🤍
1331305860262481926,@marcomonca @juans_perez @AdrianMagnoli @CONMEBOL @FCFSeleccionCol Si yo estoy de acuerdo en eso pero decir que bra… 
1331305859457167361,Necesito enviar un WhatsApp dedicando esta canción 🔥Polvo - @NickyJamPR &amp; @myketowersykz
1331305846454804480,"Hay gente que pide Corona michelada, es más, hay gente que pide Corona 🙈"
1331305844676423680,Muchos miserables 
1331305833586626561,¡TUITAZO! 
1331305831074308098,@chevaz20 Me alegra demasiado verte feliz con los tuyos Sebas ☺️🎉Love youuu
1331305829690126336,@ClaudiaLopez 😂😂😂 otra farsa como el nobel de Juanma
1331305799122038784,"@CMontoya_0 @Jhordan_sl Y llegó el rencoroso, porque no perdona es nadieeee 🤣🤣🤣🤣"
1331305781678006272,Por primera vez voy a ver los Grammys 💜😂 
1331305776627986435,@karenjpc No para nada creo en esas vainas.
1331305768709214212,@oscarmusan @lacelestiana Sería brutal un aniversario por allá ❤️
1331305763424399363,@MovistarCo  Llevo dos días con la señal mala ni me está navegando mi celular. La red aparece H+ y asi no navega na… 
1331305758156316678,"@albertovidalesh Don Ivandido, perdón don Ivan"
1331305734924066817,@LuciiPrah Uytz ya quiero verlo y descargarlo😎
1331305732206157831,Bien lejos... @ Corregimiento San Sebastian De Palmitas 
1331305729521807366,@finelipa @jamescharles Que viva james charles vamos por más suscriptores lleguemos a los 40k
1331305717400297476,@Lucasfriedmanjr @josemojica1965 @petrogustavo Pues para un libertario cualquier cosa que sea más Estado es extremo
1331305714686582790,@NadadordelValle Hum hace tiempo
1331305709225566211,-Vamos lento ok?-Ok-Qué hacemos hoy? Si quieres salimos con mis amigos y te los presento y luego vamos a mi cas… 
1331305702602780673,@mjsarmientoa @JERobledo @ClaudiaLopez A @ClaudiaLopez le paso lo de aquellos  cuando escupen  al cielo...
1331305689529114624,Asi ha sido 🤦‍♀️ 
1331305676065398786,@FranKPRock Sin duda la roja es la mejor :)
1331305671321640963,@diana_rocio Jajajaja jajajaja
1331305645992243202,"#Programa77🔥📝INVITADO DE LUJO. Desde las 8:00 PM en @CriteriumDep, estará con nosotros:Mauricio Silva (@msilvaazul… "
1331305631358345228,Volvimos a las sesiones presenciales de #PDET con el Consejero @EmilioJArchila y @PosconflictoCO cumpliendo todos l… 
1331305598504366086,Premio Actualidad Cosmética 2018 en las categorias 🥇* Mejor Creación Perfumística* Perfumería Latino Americana Ma… 
1331305594528141313,@annydiazgrana @Aslan_Rojo Es lo mejor se lo aseguro.
1331305584210178049,Se les daña el torcido que deben tener 
1331305582226235393,@alejandroha21 Sólo tiro verdades
1331305580523364352,@cesarecolo Deje de patear la lonchera (?)
1331305568494100480,"Mostrar la miseria, la inequidad y la violencia, generada en los últimos 70 años  por los gobiernos de la derecha,… "
1331305568057880579,"📌 en Sabanalarga, Atlantico "
1331305551872077825,Hermoso momento del año de sacar ese encerado hecho mierda comprado en 1991 y armar en la chimenea un pesebre bien… 
1331305548935999497,Yo debería ser brujo mis presentimientos nunca fallan 😅
1331305501892767745,E es el único grupo que jugará temprano por que el restos de los grupos jugarán temprano
1331305500244406272,Por que siento que hoy es sábado?
1331305496880492544,@TalebSahara @Abbe8888 @oubibachir No encontraremos obstaculos; cuando se trata de liberar a todo un pueblo.
1331305496440090627,@Andreovaldiri Mamasita hermosa princesita linda te amo valdiri
1331305494854701064,Esto no te lo perdono.
1331305490639360001,Necesito nada más como 10 millones de rapidez
1331305482783485953,Invitados a participar!! 
1331305476592709632,Que maravilla 
1331305471060434945,Pensé que Beyonce no tenía música nueva y tiene un montón de nominaciones
1331305461631639554,@jbagbam74 @HelyMartinez5 @ClaudiaLopez Es la oportunidad para celebrar un simulacro las elecciones para Alcalde de… 
1331305452815200258,@jamescharles Muy bueno saludos desde Colombia 😘😘😎🙏
1331305430669258756,Disponible norte bogota 🔥😈 
1331305416832249857,"Qué independencia, qué probidad, qué justicia. 😖 "
1331305414860959749,Me haré la prueba del covid JAJSBSKTengo:miedo
1331305413942407169,"@ColCiclismo @Movistar_Team En Movistar ,Superman puede ganar una grande con seguridad"
1331305412373729284,@SoyDrGarcia @ClaudiaLopez De raro nada tendría.
1331305396762533888,"Excelente “hilo”, sobre nuestros HP (honorables parlamentarios)de las Farc. Muy recomentado, para que “la tengamos… "
1331305372712374273,Los Araucanos tenla derecho a la libertad 🙏 
1331305363161964544,Hoy mi hijo me hizo sentir la mamá más orgullosa del mundo mundial que felicidad!!!!! 😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍
1331305355951869952,@DianaLuciaPe @Aslan_Rojo Uyyyyy ni modo que nó.
1331305348695814147,"y eso que no ha probado, cepillarte mientras el caga "
1331305344216281088,@juan_politico @MonterianoPens1 @Gabocalle @MinAgricultura @ZeaNavarro @orlandobenitezm @GobCordoba_… 
1331305341531918339,@lanochestrella @AlvaroUribeVel Carajos! No se cuidan en las fiestas y tome. Ahora la doña no va ayudar en San Andr… 
1331305339577315328,@marianavelezga El viernes nos la tomamos con el vecino 😊
1331305329485869059,@velludomedallo Cuando me come
1331305326302404609,@CathyJuvinao ayer no salió a decir ni mierda acerca de TM por la séptima. Pero hoy sale a echarle todo el agua suc… 
1331305325442572290,"En esta semana de #BlackFriday ve y visita la tienda de un amigo y cómprale, identifica ese comerciante que la… "
1331305313279090689,JAJAJAJA 
1331305255850676228,@jamescharles Me encanta mucho el estilo y sus colores felicidades
1331305243800440832,Tan raro! 
1331305242571444224,@petrogustavo 🙋🏼‍♂️ totalmente de acuerdo en capitalismo equitativo un modelo económico donde quepan todos y nuevas formas de mercado
1331305226247221250,@ShopLoren precio 
1331305214587138049,@alejandroha21 Eres tú  y la amiga aquella
1331305205745512450,"“...y la misma canción, al cambiar de persona, no dice lo de siempre, cuando dice lo mismo.”.Encontré la otra car… "
1331305205271552004,"Acaba de publicar una foto en Colombia, Bucaramanga "
1331305190138449923,@alejogonzalezd_ Me muero de hambre 😂
1331305184786583553,Belleza! 
1331305179514343426,@DCoronell @ClaudiaLopez La verdad perdimos las proporciones
1331305152674983937,"El menor manifiestó  que hasta las 18:00 horas regresaban sus padres,  hecho que es recurrente por tal motivo se co… "
1331305150640779264,"En un trabajo articulado con la Policía Nacional se realiza el rescate de un niño de 8 años, el cual se encontraba… "
1331305146651987970,@Millonarios_DC Yo le colocaría a Montoya el Triple... 😂😂
1331305141719490562,@AMARANTA_2016 @AlvaroUribeVel @PalomaSenadora A la señora no le importa dar nalga...a ningún Uribista para ser más… 
1331305140834471945,@chaotic_softboi Quedaste NUEVAAAA con esa respuesta 😅😂
1331305128104751106,"Sí, buenas, @almacenesexito, hasta cuando espero que me respondan. A partir de hoy publlcaré a diario mensajes hast… "
1331305107288436739,"@petrogustavo Son tibios frente al establecimiento, pero pídales que critiquen a Petro y se olvidan de sus tibiezas"
1331305098551685120,"@Tonycotina Es que no sólo fue nominada por black is king gorda, también tiene varias por Savage remix y Black Para… "
1331305069057339392,🗞 #EsNoticia | Entre 2018 y 2020 se han recuperado 1.509 menores de edad de las organizaciones criminales.… 
1331305054893199363,"Holi quiero q me ayuden a, llegar por lo menos alos dies 10 seguidores "
1331305053471330305,@MarianaBeltranC Siempre deliciosa..😋😋
1331305025734316034,Estos gran hijueputa merecen cárcel! 
1331305016666144768,Acaba de publicar una foto en Hotel Dann Carlton Bucaramanga 
1331305001961070592,@Mafepeca @Aslan_Rojo Es hasta pecado decirlo niña! Son lo más tiempo del mundo
1331304990342844416,@NelsonChoez3 Lindo Día para ti igual
1331304986169536516,@martik1214 @GustavoBolivar Ese es otro payaso que más temprano que tarde le darán de su propia medicina como ya le pasó a la Inepta
1331304968758956036,@VogueMexico Lo más cálido de una buena macarilla
1331304914837008388,"@Jhordan_sl Qué pasa baygonnnn, la que no la mata la deja boba 🤪🤣"
1331304913381494787,Mi PC está más cansado del semestre que yo
1331304905563398151,@fernandoposada_ @Julianaramirez6 Y publicarla...
1331304902589603840,@MarshelaReiina Todas las q tú quieras bb
1331304891298570241,Si muchas veces... Igual duermo como un bebe 
1331304888219938818,Te libero de mis expectativas .
1331304885225201668,¿Es impresión mía o la Club Colombia dorada cambió su sabor para bien?
1331304865868500995,"Que chimba ser @petrogustavo, ese man tiene el poder de mover todo lo qué pasa en Colombia. Abuchean a claudia, es… "
1331304852996108290,@barros_katyusha De que me hablas vieja 
1331304826559488001,@QuinteroCalle Pero si es que existe esa clase corrupta que permea todos los organos del estado y es conocida poe todos
1331304805793484800,@AmericaCaliFem Hermosas las diablas 😍👹⚽
1331304788944941066,Mejor no se puede decir. 
1331304782917738501,Tal vez sea cuando un aguilucho atente contra alguien del centro democratico... 
1331304781697212419,"Hunden proyecto de bienestar animal en Bucaramanga, pierden los animales y perdemos todos los que día a día estamos… "
1331304768048914434,No pues que chimba 
1331304765716897792,Creo que eso nunca se supera 
1331304756095160320,@Vnajeraloo Muy lindos.
1331304748117528576,MERECIDO 🤍 
1331304742425939968,@MarshelaReiina Mamasita hermosa 🥰
1331304715305562118,Ajjaja el sábado le dábamos el trajo a el Pichi jajajaja qle risa la cara de ese hpta
1331304711681679361,"@leflacguy No hablo de Katy Perry, aunque merecía mucha más atención, hablo de Rina Sawayama y de Chloe X Halle"
1331304702861053953,TITANES Campeones del baloncesto en Colombia 2.020.Alberto Caparroso Presidente de Titanes. 
1331304684590657536,Malparidos hps 
1331304681537155078,"@Aslan_Rojo Pues yo tengo otro mejor y me ha funcionado srto, amarrar el árbol a una columna del garaje. Colocar ma… "
1331304673823907850,Así de rápido me superó mi ex :))#viral #LGBT #ptv 
1331304668400644107,Colombia 🇨🇴 
1331304650541330437,"@WRadioColombia ESMAD asesino, ah no es en la cuna de los derechos del hombre, por favor la lloraton de turno, la l… "
1331304647307489282,"@DanielMtgro Después de que se me pasara la indignación, caí en cuenta que la culpa de que babosos como esos se hag… "
1331304634506485762,Jajajajajajajajaja desparramadito 
1331304626323415041,"Tranquila, a mi también me pasó. "
1331304621399298053,@AdrianMagnoli @CONMEBOL @FCFSeleccionCol A Este brasil no le ganas ni llevando lo a Júpiter y de lo demás no ahí m… 
1331304618438119424,Así es 
1331304611752398852,"@daniel_carov Dani, que paso con el favor de mi mamá? 🤔"
1331304604903026694,@AngelicaIGC Me suena
1331304584069996546,6 días 🎊
1331304575740022791,@los40mx Hay que ser sincero con este tema felicidades
1331304569603842050,@Jhovanaguilaro1 Amén 🥰
1331304561185841154,@SandrahvInt @ICBFColombia Secuestro claro
1331304556463075330,@ValeAlien2 Eso así 😔😔Aiññ deberías venirte yaaaaa pero yaaa
1331304555137667072,"@AdrianMagnoli @CONMEBOL @FCFSeleccionCol Gracias, pero usted no es Colombiano, las sugerencias déjalas para su selección."
1331304551073374210,Bobos hptas 😑😑 
1331304524980629506,Reel actoral @mylomur @CARLOSOCHOATV @actoresACA 
1331304509465915395,@milous3646 Belleza y berraquera
1331304505569398784,Yo digo que debemos apoyar a los reinsertados que de verdad desean cambiar sus vidas y apoyar los emprendimientos q… 
1331304500251004932,@JERobledo @ClaudiaLopez Oportunistas buscando caerle a Petro.
1331304500242636800,@martik1214 @MirandaBogota @PizarroMariaJo @intiasprilla @angelamrobledo @petrogustavo PIDEN PARAR LOS ASESINATOS Y… 
1331304496044138497,"@Tonycotina Mor pero por qué te atacas, si realmente sirvió con Black Is King."
1331304480156086278,"Vamos lento, ok?-OkY si nos vamos a vivir juntos?"
1331304478646087686,"Hola @UribeDJ oficialmente mi canción es Don't Stop Me Now, pero como se que esa va o va, quisiera hoy tener el pla… "
1331304470148489221,"No sorprenden estas decisiones de la @FiscaliaCol, son del bolsillo de @IvanDuque, el mismo que recibió el aval del… "
1331304461076230147,Qué siga rindiendo para que @JuniorClubSA le saque el triple💵 
1331304436132671490,"Te ves lindo, ojalá no seas uribesta. Jajaja jajaja "
1331304411755409409,"Aveces no se como seguir, pero sigo 🔥"
1331304401919676416,@BluRadioCo Paz la de ETA y la del IRA... aquí firmaron y siguieron matando o no??
1331304378146418688,"El jueves abren los cines, por fin"
1331304355295850498,Acaba de publicar una foto en En Cali Ve!! 
1331304350937976837,Ish jajajaja 
1331304349117669379,#Providencia nuevamente conectado gracias a la incansable gestión de la ministra @karenabudi #EnTICConfio 
1331304346013806593,Algún día jajaja 
1331304344881336327,Ya solo me falta la buena compañía jaja.
1331304342339674113,"@eca_asi_a_secas Manos pies descuidados, feos..."
1331304341223968773,@lindajpaez Suena bien interesante...
1331304312593584133,Dua Lipa y The Weeknd definieron el pop el último año y medio.
1331304310878187523,@AmLuiissa Si para la fecha no está en la cárcel por el cacas
1331304306495131650,QEPD 
1331304302116298753,Los políticos y los pañales se han de cambiar a menudo… y por los mismos motivos. Todo lo que sea atizarles a los p… 
1331304302107910146,Magola es la que trasnocha y la puta soy yo... QUE TAL!
1331304276203892741,"Solo quiero buena música, buena compañía y un par de besitos."
1331304270998753291,"@DanielSamperO Totalmente encantada, es mi programa favorito los domingos"
1331304267358068740,"@RevistaSemana @GustavoBolivar Recuerda que es Colombia, no #Narnia"
1331304247305105411,"@Las2Orillas @PoliciaColombia Esa aberración de los zurditos de rendir culto a los delincuentes muertos, Dilan, Hei… "
1331304237561745410,Ahora quién me aguanta mandándole TikToks bobos a mis amigxs cada rato.
1331304236097941511,Simple 
1331304216749551616,@_KSolerC Mi cara en la mañana...
1331304202249920516,"@cesaralo Cesar,defendiendo a urueña?Nunca jugaste futbolEs clara la intención de Ureña de agredir"
1331304183551717380,Espero ésta frase resuelva las dudas que surgen a raíz de nuestro sistema educativo. Recuerda seguirnos… 
1331304163783761920,De cero a siempre .
1331304161556586499,Foto descaradamente robada a mi querida @baenaluisa #goldenhour en Hotel Las Islas Barú 
1331304102446424065,Hay gente miserable. 
1331304081957277697,Será que voy a durar tanto tiempo enculada de este man🤦 
1331304081827258368,@VLADDO El centro no es una postura política; es una estrategia de campaña.
1331304073681907714,Y esto es normal. 🙄
1331304072033542145,"Me gustaría que alguien no se como ni cuando, se lo encuentre y le envié un mensaje por parte de todos, que le qued… "
1331304068317372417,📝 ¿Debes repetir el examen de la la convocatoria No. 27 de la Rama Judicial?Acompáñanos a esta videoconferencia y… 
1331304064534065153,@morena_lunaaa No quiere ser la madrina 😢
1331304051477262351,"Ni me hablan bonito, ni me dan besitos, entonces ya vemos."
1331304044426498049,@daniezabalac Un abrazo
1331304037086588934,@zuleSCOUT1 Quien las vende
1331304014802251776,@OtraMalHabida @quetallitabusca Hazlo rápido. Estás en pecado original e iras al infierno.... Pues eso dicen los del amigo imaginario.
1331304003259523073,"@ClaudiaLopez Tranquila que su corredor verde ya está quebrado, estaciones abiertas? Sino sirven las cerradas imagi… "
1331304002638802945,"Seguramente asi lo dejo firmado Peñalosa, porq la alcaldesa continúa el negocio con los buses rojos. "
1331303983378542592,@Dazrbn @FrigoAdri Jajajajajajajajaj
1331303982959108099,Te amooo💕 
1331303981382045700,Canción pa gustarme 💯 
1331303977544257543,@Carola___b Las* nudes 🙈😏
1331303972532084742,"Mucho tentradoble hpta,  tan chistoso el simio este. "
1331303958489468929,@ELTIEMPO @Uinvestigativa Jajajaja
1331303953951297538,@Hail_Gu @AldoApache1917 @LosDanielesOp @DCoronell les hablan.
1331303935571857409,Eso fue todo para nosotros. 
1331303928064061441,@soyluissebas29 Esas llegan solitas JAJA
1331303927699152899,@ManuelaaCamargo Hay discusiones tontas y discusiones como esta.
1331303926973550592,@Ginamadurita Uuuffff que deliciosa se te ve bebé
1331303926038220804,"👁 Ojo, los quieren robar usando mi nombre 😡😡😡😡 "
1331303924683431940,"Pero a la ESE LUISA SANTIAGA M,  de ARACATACA, hoy esta peor con OPS inflada. Para un puesto de salud de 1er nivel. "
1331303923056041987,"No es que sea rencoroso, pero hay personas que no quiero volver a ver en mi vida, de ninguna manera, deseo que les… "
1331303915678261248,La cultura se mueve mas que nunca y le abrimos la puerta a este excelente grupo con la musica ni llanto ni flores d… 
1331303889048629250,Acaba de publicar una foto en Costa Caribe Colombiana 
1331303886175555590,Hoy estuvimos entrevistando al CEO de @TequilaWorks @don_raul para saber más de su “Born to create universes with g… 
1331303879884099588,"Por la misión, de construir un mejor futuro..."
1331303856052068354,La importancia de no poder hacer nada al respecto 😧
1331303836024246273,Ya la tengo💯 
1331303830441627650,A mi me salen terribles. 
1331303829728583682,@pxssionfruitt Tú a la mía jajajaja 😍 eres la más charra y hermotsa q esperas pa conocernos
1331303821709074433,"Saludos que nos llenan de felicidad, pronto en Cartagena con @kingmanmusic mi Bro en Colombia "
1331303813739900931,Jajaja dizque yo hpta y la mka me bajo todo el ganado por algo serio ya ahora quiere concentrase en los estudios #NiUnoMas #Solo22N
1331303809851723776,"WhatsApp verificado Coopebombas,tu contacto favorito  ✅La forma más fácil y rápida para solicitar un taxi seguro… "
1331303801719021570,"Uno que otro defecto, eso lo acepto."
1331303791296212994,Pregunta seria... ¿cómo el aceite sabe donde está uno?
1331303781657698304,38 días #RevocatoriaClaudiaLopez #RevocatoriaClaudiaLopez #RevocatoriaClaudiaLopez @ClaudiaLopez 
1331303781477343234,Uno a veces lo que necesita es una hamburguesa con queso y una mandarina para estar bien
1331303769624219648,@alemEmbajador Embajador gracias por el apoyo nos gustaría tener un espacio con usted para hacer un webinar desde l… 
1331303767430623241,Todo fluye sin manipulación. 👏🌞
1331303740322832395,"@CathyJuvinao Todo se va en buenas intenciones, pero lo que se necesita son acciones inmediatas y drásticas"
